schule,schuleLabel,koord,adresse,gründung,jedeschuleID,schulnummer,ausbildungsberufe,teil_von,besteht_aus,website
http://www.wikidata.org/entity/Q133932408,Carl-Helbing-Schule Emmendingen,Point(7.8615449 48.1152052),"Jahnstr. 10, 79312 Emmendingen",,BW-04100675,,Industriekaufmann [71302]; Kaufmann im Gesundheitswesen [73222]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Sport- und Fitnesskaufmann [63122]; Kaufmann im Einzelhandel [62102010]; Verkäufer [62102],,,http://www.chs-em.de
http://www.wikidata.org/entity/Q133932437,Johann-Jakob-Widmann-Schule,Point(9.2230877 49.1492351),"Sichererstr. 17, 74076 Heilbronn",,BW-04101266,,"Friseur [82312310]; Zimmerer [33322320]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Fahrzeuglackierer [22212]; Holzmechaniker [22342]; Mediengestalter Digital und Print [61122]; Medientechnologe Druck [23412]; Rohrleitungsbauer [34322]; Bauzeichner [27212]; Stuckateur [33222]; Straßenbauer [32222]; Fliesen-, Platten- und Mosaikleger [33112]",,,http://www.jjws.de
http://www.wikidata.org/entity/Q133897203,Erich-Hauser-Gewerbeschule Rottweil,Point(8.6180886 48.1617763),"Heerstr. 150, 78628 Rottweil",,BW-04102167,,"Zimmerer [33322320]; Maurer [32122]; Zahnmedizinischer Fachangestellter [81112]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Ausbaufacharbeiter [33302320]; Beton- und Stahlbetonbauer [32112]; Klempner [34202]; Feinwerkmechaniker [24512]; Hochbaufacharbeiter [32102]; IT-Systemelektroniker [26312]; Industriemechaniker [25102]; Konstruktionsmechaniker [24412]; Mediengestalter Digital und Print [61122]; Technischer Produktdesigner [27212]; Technischer Systemplaner [27212]; Werkzeugmechaniker [24522]; Stuckateur [33222]; Straßenbauer [32222]; Fliesen-, Platten- und Mosaikleger [33112]; Metallbauer [24412]",,,http://www.ehg-rottweil.de
http://www.wikidata.org/entity/Q133926066,Gewerbeschule Bühl,Point(8.1187153 48.6954974),"Siemensstr. 2, 77815 Bühl",,BW-04101618,,"Zimmerer [33322320]; Maurer [32122]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Industrieelektriker [26302]; Wärme-, Kälte- und Schallschutzisolierer [33312]; Elektroniker für Automatisierungstechnik [26122]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; Gleisbauer [32232]; Hochbaufacharbeiter [32102]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Spezialtiefbauer [32202]; Tiefbaufacharbeiter [32202]; Trockenbaumonteur [33302]; Werkzeugmechaniker [24522]; Stuckateur [33222]; Mechatroniker [26112]; Straßenbauer [32222]; Präzisionswerkzeugmechaniker [24522]; Fliesen-, Platten- und Mosaikleger [33112]",,,http://www.gws-buehl.de
http://www.wikidata.org/entity/Q133926552,Karl-Arnold-Schule Biberach an der Riß,Point(9.798932075 48.086071014),"Leipzigstr. 11, 88400 Biberach an der Riß",,BW-04102337,,"Friseur [82312310]; Zimmerer [33322320]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Maurer [32122]; Fleischer [29232]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Ausbaufacharbeiter [33302320]; Beton- und Stahlbetonbauer [32112]; Biologielaborant [41212010]; Industrieelektriker [26302]; Elektroniker für Betriebstechnik [26252310]; Elektroniker für Geräte und Systeme [26302]; Fachkraft für Metalltechnik [25112]; Fahrzeuglackierer [22212]; Feinwerkmechaniker [24512]; Hochbaufacharbeiter [32102]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Konstruktionsmechaniker [24412]; Pharmakant [41312020]; Technischer Produktdesigner [27212]; Technischer Systemplaner [27212]; Chemielaborant [41322010]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313]; Bauzeichner [27212]; Mechatroniker [26112]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker für Systemintegration [43102]",,,http://www.kas-bc.de
http://www.wikidata.org/entity/Q133927337,Richard-Fehrenbach-Gewerbeschule,Point(7.8454117 48.0000637),"Friedrichstr. 51, 79098 Freiburg im Breisgau",,BW-04160799,,"Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Eisenbahner im Betriebsdienst [52202]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; Industriemechaniker [25102]; Konstruktionsmechaniker [24412]; Technischer Produktdesigner [27212]; Technischer Systemplaner [27212]; Metallbauer [24412]",,,http://www.rfgs.de
http://www.wikidata.org/entity/Q133932211,Elly-Heuss-Knapp-Schule,Point(9.972947848 54.081933977),"Carlstraße 53, 24534 Neumünster",,SH-0706327,0706327,Erzieher [–]; Sozialassistent [–]; Pflegeassistent [–]; Pharmazeutisch-kaufmännischer Angestellter [62412]; Medizinischer Fachangestellter [81102]; Heilpädagoge [–]; Heilerziehungspfleger [–]; Assistent für Ernährung und Versorgung [–]; Hauswirtschafter [83212]; Fachpraktiker Hauswirtschaft [83212040]; Fachpraktiker Küche [29302050]; Tiermedizinischer Fachangestellter [81142]; Tierpfleger [11582]; Tierpfleger [11522]; Zahnmedizinischer Fachangestellter [81112]; Biologisch-technischer Assistent [–]; Medizinischer Technologe für Laboratoriumsanalytik [–],,,https://www.ehks-nms.de
http://www.wikidata.org/entity/Q133932214,Berufliche Schule des Kreises Nordfriesland in Niebüll,Point(8.828537538 54.794175618),"Uhlebüller Straße 15, 25899 Niebüll",,SH-0706468,0706468,"Friseur [82312310]; Landwirt [11102]; Zimmerer [33322320]; Maler und Lackierer [33212]; Maurer [32122]; Zahnmedizinischer Fachangestellter [81112]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Bankkaufmann [72112010]; Elektroniker für Geräte und Systeme [26302]; Fluggerätemechaniker [25232]; Pflegeassistent [–]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Kaufmännischer Assistent [–]; Steuerfachangestellter [72302]; Tiefbaufacharbeiter [32202]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Straßenbauer [32222]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Fliesen-, Platten- und Mosaikleger [33112]; Metallbauer [24412]; Hauswirtschafter [83212]; Fachpraktiker Hauswirtschaft [83212040]; Energietechnischer Assistent [–]",,Berufliche Schule des Kreises Nordfriesland in Niebüll Außenstelle Sylt; Berufliche Schule des Kreises Nordfriesland in Niebüll Standort Rathausstraße,https://www.bs-niebuell.de
http://www.wikidata.org/entity/Q133931771,Anna-Haag-Schule Backnang,Point(9.4341507 48.9376068),"Heininger Weg 43, 71522 Backnang",,BW-04102544,,Erzieher [–]; Sozialpädagogische Assistenz [–]; Hauswirtschafter [83212],Berufsschulzentrum Backnang,,https://www.ahs-bk.de/
http://www.wikidata.org/entity/Q133931860,Hannah-Arendt-Schule,Point(9.417279656 54.775744202),"Friesische Lücke 17, 24937 Flensburg",1922-01-01T00:00:00Z,SH-0706036,0706036,Friseur [82312310]; Koch [29302]; Bäcker [29222310]; Fleischer [29232]; Zahnmedizinischer Fachangestellter [81112]; Erzieher [–]; Fachkraft für Gastronomie [63302]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Sozialassistent [–]; Kaufmann für Hotelmanagement [63212]; Pflegeassistent [–]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313]; Medizinischer Fachangestellter [81102]; Heilpädagoge [–]; Hotelfachmann [63222]; Fachkraft Küche [29302060]; Fachpraktiker Küche [29302050]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100],,,https://www.has-fl.de
http://www.wikidata.org/entity/Q133931862,RBZ am Schützenpark,Point(10.111896045 54.319020102),"Westring 100, 24114 Kiel",,SH-0706087,0706087,Friseur [82312310]; Zimmerer [33322320]; Koch [29302]; Bäcker [29222310]; Maler und Lackierer [33212]; Tischler [22342350]; Zahnmedizinischer Fachangestellter [81112]; Ausbaufacharbeiter [33302320]; Baumschuler [12122611]; Fachkraft für Gastronomie [63302]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Fahrzeuglackierer [22212]; Gartenbaufachwerker [12102630]; Schilder- und Lichtreklamehersteller [93542]; Vermessungstechniker [31212710]; Medizinischer Fachangestellter [81102]; Florist [12202]; Hotelfachmann [63222]; Gebäudereiniger [54112]; Gestalter für visuelles Marketing [93222]; Gärtner Fachrichtung Garten- und Landschaftsbau [12142613]; Gärtner Fachrichtung Friedhofsgärtnerei [12132612]; Gärtner Fachrichtung Gemüsebau [12112614]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]; Gärtner Fachrichtung Zierpflanzenbau [12122618]; Gärtner Fachrichtung Staudengärtnerei [12122617]; Gärtner Fachrichtung Obstbau [12112616],,,https://rbz-schuetzenpark.de/
http://www.wikidata.org/entity/Q133931865,RBZ Wirtschaft Kiel,Point(10.127576875 54.340534867),"Westring 444, 24118 Kiel",,SH-0706133,0706133,"Rechtsanwalts- und Notarfachangestellter [73112]; Verkäufer [62102]; Automobilkaufmann [62272]; Bankkaufmann [72112010]; Fachlagerist [51312]; Fachkraft für Kurier-, Express- und Postdienstleistungen [51322]; Kaufmann für Spedition und Logistikdienstleistung [51622]; Kaufmann für IT-System-Management [43232]; Industriekaufmann [71302]; Medienkaufmann Digital und Print [92302]; Kaufmann für Dialogmarketing [92122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Kaufmännischer Assistent [–]; Schifffahrtskaufmann [51652]; Steuerfachangestellter [72302]; Designer [–]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Verwaltungsfachangestellter [73202]; Fachpraktiker für Bürokommunikation [71402130]; Kaufmann im E-Commerce [61282]; Kaufmann für Digitalisierungsmanagement [43112]; Kaufmann für Versicherungen und Finanzanlagen [72132]",,,https://www.bsravensberg.lernnetz.de/
http://www.wikidata.org/entity/Q133931866,Emil-Possehl-Schule,Point(10.675649228 53.882988901),"Georg-Kerschensteiner-Straße 27, 23554 Lübeck",,SH-0706198,0706198,"Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Gärtner [12102659]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; IT-Systemelektroniker [26312]; Industriemechaniker [25102]; Technischer Produktdesigner [27212]; Kunststoff- und Kautschuktechnologe [22102]; Werkzeugmechaniker [24522]; Mechatroniker [26112]; Florist [12202]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker Digitale Vernetzung [43112]; Fachinformatiker für Systemintegration [43102]; Fachinformatiker Daten- und Prozessanalyse [43112]",,,https://www.emil-possehl-schule.de
http://www.wikidata.org/entity/Q133932204,Berufsschule der Handwerkskammer Lübeck,Point(10.886195059 53.952445043),"Wiekstraße 5, 23570 Lübeck",,SH-0706171,0706171,Orthopädieschuhmacher [28332320]; Augenoptiker [82524]; Hörakustiker [82532]; Maßschuhmacher [28332]; Bootsbauer [33322310]; Segelmacher [28232]; Glaser [33342]; Kfz-Mechatroniker [25212],,,https://berufsschule-der-handwerkskammer-luebeck.de/
http://www.wikidata.org/entity/Q133932205,Gewerbeschule Lübeck,Point(10.684895929 53.863038891),"Parade 2, 23552 Lübeck",1841-01-01T00:00:00Z,SH-0706197,0706197,Koch [29302]; Bäcker [29222310]; Fleischer [29232]; Biologielaborant [41212010]; Fachkraft für Gastronomie [63302]; Chemielaborjungwerker [41322]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Kaufmann für Hotelmanagement [63212]; Chemielaborant [41322010]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313]; Konditor [29222]; Hotelfachmann [63222]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Assistent für Ernährung und Versorgung [–]; Fachkraft Küche [29302060]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]; Assistent für Gastronomie [–],,,https://www.gewerbeschule-luebeck.eu/
http://www.wikidata.org/entity/Q133932208,Dorothea-Schlözer-Schule,Point(10.694581523 53.879270313),"Jerusalemsberg 1 - 3, 23568 Lübeck",,SH-0706254,0706254,Friseur [82312310]; Tiermedizinischer Fachangestellter [81142]; Textil- und Modeschneider [28222]; Änderungsschneider [28222]; Zahnmedizinischer Fachangestellter [81112]; Erzieher [–]; Sozialassistent [–]; Pflegeassistent [–]; Textil- und Modenäher [28222]; Pharmazeutisch-kaufmännischer Angestellter [62412]; Medizinischer Fachangestellter [81102]; Maßschneider [28222],,,https://www.dorothea-schloezer-schule.de
http://www.wikidata.org/entity/Q133932209,Schleswig-Holsteinische Seemannsschule,Point(10.885658636 53.951422975),"Wiekstraße 3 a, 23570 Lübeck-Travemünde",,SH-0706274,0706274,Schiffsmechaniker [25242],,,https://www.seemannsschule-priwall.de
http://www.wikidata.org/entity/Q133932210,Walther-Lehmkuhl-Schule,Point(9.967209582 54.073774659),"Roonstraße 90, 24537 Neumünster",,SH-0706280,0706280,"Friseur [82312310]; Zimmerer [33322320]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Ausbaufacharbeiter [33302320]; Elektroniker für Betriebstechnik [26252310]; Elektroniker für Maschinen und Antriebstechnik [26222]; Fachangestellter für Bäderbetriebe [53142]; Fachkraft für Lebensmitteltechnik [29202]; Fachkraft für Metalltechnik [25112]; Umwelttechnologe für Wasserversorgung [34312]; Feinwerkmechaniker [24512]; Hochbaufacharbeiter [32102]; Industriemechaniker [25102]; Mechatroniker [26112]; Straßenbauer [32222]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Berufskraftfahrer [52122]; Fliesen-, Platten- und Mosaikleger [33112]; Metallbauer [24412]; Fachpraktiker Maler und Lackierer [33212430]; Fachpraktiker für Holzverarbeitung [22302390]; Umwelttechnologe für Kreislauf- und Abfallwirtschaft [34332]; Umwelttechnologe für Abwasserbewirtschaftung [34312]; Umwelttechnologe für Rohrleitungsnetze und Industrieanlagen [34312]; Fachpraktiker Metalltechnik [24202380]",,Landesberufsschule für Zahntechnik; Landesberufsschule für Medien und Drucktechnik,https://www.wls-nms.de/
http://www.wikidata.org/entity/Q133851049,Karl-Schiller-Berufskolleg für Wirtschaft und Verwaltung,Point(6.9015805 50.8150912),"Bonnstr. 200, 50321 Brühl",,NW-175560,175560,Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Zahnmedizinischer Fachangestellter [81112]; Industriekaufmann [71302],,,http://www.ksbk.de
http://www.wikidata.org/entity/Q133851064,Erich-Gutenberg-Berufskolleg für Wirtschaft und Verwaltung,Point(8.5701499 52.2077658),Wedekindstr. 30-38,,NW-178822,178822,Zahnmedizinischer Fachangestellter [81112]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Steuerfachangestellter [72302]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Verwaltungsfachangestellter [73202],,,http://www.egb-buende.de
http://www.wikidata.org/entity/Q133851073,Pictorius-Berufskolleg,Point(7.159897 51.9428911),"Borkener Str. 23, 48653 Coesfeld",,NW-177684,177684,"Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Dachdecker [32142330]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Gestaltungstechnischer Assistent [–]; Elektroniker für Betriebstechnik [26252310]; Feinwerkmechaniker [24512]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Konstruktionsmechaniker [24412]; Informationstechnischer Assistent [–]; Bauzeichner [27212]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker für Systemintegration [43102]; Land- und Baumaschinenmechatroniker [25222]",,,http://www.pictorius.de
http://www.wikidata.org/entity/Q133852292,Albrecht-Dürer-Berufskolleg,Point(6.879275 51.1658073),"Paulsmühlenstr. 1, 40597 Düsseldorf",,NW-170768,170768,Fotograf [23322]; Zahntechniker [82542310]; Koch [29302]; Maler und Lackierer [33212]; Tischler [22342350]; Schornsteinfeger [42212]; Glaser [33342]; Beton- und Stahlbetonbauer [32112]; Fachkraft für Gastronomie [63302]; Fachmann für Systemgastronomie [63312]; Fahrzeuglackierer [22212]; Geomatiker [31222]; Holzmechaniker [22342]; Kaufmann für Hotelmanagement [63212]; Medientechnologe Siebdruck [23412]; Mediengestalter Digital und Print [61122]; Medientechnologe Druck [23412]; Augenoptiker [82524]; Polster- und Dekorationsnäher [28232]; Restaurantfachmann [63302050]; Bauzeichner [27212]; Stuckateur [33222]; Steinbildhauer [93312322]; Bauten- und Objektbeschichter [33212320]; Hotelfachmann [63222]; Gestalter für visuelles Marketing [93222]; Fachpraktiker Küche [29302050]; Raumausstatter [93232],,,http://www.ad-bk.de
http://www.wikidata.org/entity/Q133852310,Walter-Eucken-Berufskolleg,Point(6.7782534 51.2032128),"Suitbertusstr. 163-165, 40223 Düsseldorf",,NW-170781,170781,"Zahnmedizinischer Fachangestellter [81112]; Fachkraft für Kurier-, Express- und Postdienstleistungen [51322]; Kaufmann für Spedition und Logistikdienstleistung [51622]; Medienkaufmann Digital und Print [92302]; Kaufmann für Marketingkommunikation [92112]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Medizinischer Fachangestellter [81102]; Kaufmann im E-Commerce [61282]",,,http://www.walter-eucken-bk.de
http://www.wikidata.org/entity/Q133853866,Berufskolleg Rheine des Kreises Steinfurt,Point(7.4288569 52.2762448),"Frankenburgstr. 7, 48431 Rheine",,NW-178068,178068,Friseur [82312310]; Zimmerer [33322320]; Bäcker [29222310]; Zerspanungsmechaniker [24232]; Fleischer [29232]; Dachdecker [32142330]; Anlagenmechaniker [34342]; Kfz-Mechatroniker [25212]; Elektroniker für Betriebstechnik [26252310]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Feinwerkmechaniker [24512]; Industriemechaniker [25102]; Konstruktionsmechaniker [24412]; Technischer Produktdesigner [27212]; Technischer Systemplaner [27212]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313]; Informationstechnischer Assistent [–]; Konditor [29222]; Kosmetiker [82322]; Bauzeichner [27212]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Elektroniker Fachrichtung Automatisierungs- und Systemtechnik [26122352]; Metallbauer [24412]; Fachpraktiker Hauswirtschaft [83212040],,,http://www.berufskolleg-rheine.de
